PK_LAB_RESULT_ITEM_ID,obo
4859532,CHEBI:32139
4859535,CHEBI:47775
4859555,CHEBI:35143
4859618,CHEBI:47499
4859645,CHEBI:24873
4859655,CHEBI:6437
4859661,CHEBI:28358
4859664,CHEBI:6367
4859669,PR:000050367
4859711,CHEBI:35143
4859762,CHEBI:30660
4859802,CHEBI:15379
4859829,CHEBI:132952
4859867,CHEBI:16526
4859892,CHEBI:8107
4859910,CHEBI:17234
4859942,CHEBI:36080
4860009,CHEBI:71182
4860040,CHEBI:26712
4860070,PR:000003918
4860077,PR:000050219
4860148,CHEBI:3098
4860149,CHEBI:16990
4860200,CHEBI:27732
4860248,PR:000005794
4860264,CHEBI:17698
4860280,CHEBI:3766
4860285,CHEBI:27958
4860286,CHEBI:27958
4860317,CHEBI:36080
4860318,CHEBI:16737
4860355,CHEBI:47781
4860417,CHEBI:33568
4860425,CHEBI:16236
4860512,CHEBI:17234
4860514,CHEBI:17234
4860662,CHEBI:28358
4860669,PR:000050328
4860671,CHEBI:39026
4860680,CHEBI:27584
4860763,PR:000007834
4860801,CHEBI:25806
4860802,CHEBI:15379
4860861,CHEBI:17381
4860866,CHEBI:16526
4860909,CHEBI:15379
4860917,CHEBI:26217
4860962,CHEBI:28593
4860969,CHEBI:28864
4861007,CHEBI:4031
4861069,PR:000003918
4861072,CHEBI:27584
4861074,PR:000050343
4861080,CHEBI:2663
4861134,CHEBI:22693
4861143,CHEBI:22720
4861148,CHEBI:16990
4861149,CHEBI:16990
4861205,CHEBI:67194
4861209,CHEBI:57589
4861280,CHEBI:3766
4861318,CHEBI:16737
4861358,CHEBI:2150
4861408,CHEBI:36080
4861457,CHEBI:15379
4861463,CHEBI:67011
4861503,CHEBI:17833
4861512,CHEBI:17234
4861514,CHEBI:17234
4861669,PR:000050330
4861671,CHEBI:47774
4861723,CHEBI:17423
4861742,CHEBI:168396
4861753,PR:P02144
4861866,CHEBI:16526
4861886,CHEBI:17234
4861891,CHEBI:8107
4861892,CHEBI:35143
4861909,CHEBI:25806
4862006,CHEBI:86319
4862069,PR:000003918
4862073,PR:000050343
4862079,CHEBI:2637
4862083,CHEBI:2673
4862121,PR:000050353
4862148,CHEBI:16990
4862149,CHEBI:16990
4862188,CHEBI:3228
4862201,CHEBI:22985
4862206,CHEBI:3387
4862265,CHEBI:16113
4862266,CHEBI:16113
4862284,CHEBI:16526
4862306,CHEBI:28694
4862309,CHEBI:17650
4862336,CHEBI:17514
4862337,CHEBI:4031
4862338,PR:000005965
4862456,CHEBI:15379
4862512,CHEBI:17234
4862513,CHEBI:17234
4862535,CHEBI:47775
4862554,CHEBI:35143
4862582,CHEBI:17230
4862650,CHEBI:27584
4862660,CHEBI:28358
4862661,CHEBI:28358
4862668,PR:000050367
4862669,PR:000050367
4862705,CHEBI:25108
4862761,CHEBI:17234
4862764,CHEBI:16990
4862777,CHEBI:141547
4862801,CHEBI:15379
4862893,CHEBI:18367
4862912,CHEBI:17381
4862961,CHEBI:28593
4862965,CHEBI:9168
4863132,CHEBI:36080
4863174,CHEBI:16526
4863211,PR:000016261
4863222,PR:000028269
4863237,CHEBI:60579
4863240,CHEBI:17234
4863241,CHEBI:2663
4863242,CHEBI:36080
4863246,CHEBI:22985
4863247,CHEBI:23237
4863248,CHEBI:16737
4863259,CHEBI:36080
4863260,CHEBI:26217
4863261,CHEBI:36080
4863283,CHEBI:39867
4863285,CHEBI:28001
4864007,CHEBI:27584
4864020,CHEBI:22720
4864024,CHEBI:27958
4864169,CHEBI:28774
4864174,CHEBI:16526
4864178,CHEBI:17347
4864194,CHEBI:28864
4864203,PR:000016583
4864217,CHEBI:17855
4864227,CHEBI:28694
4864239,CHEBI:77635
4864240,CHEBI:17234
4864242,CHEBI:36080
4864245,CHEBI:3098
4864248,CHEBI:16737
4864259,CHEBI:36080
4864275,CHEBI:132952
4864283,CHEBI:39867
4865170,CHEBI:30660
4865178,CHEBI:17347
4865197,CHEBI:3098
4865199,CHEBI:36080
4865225,PR:000050367
4865241,CHEBI:2673
4865246,CHEBI:67194
4865247,CHEBI:27958
4865248,CHEBI:16737
4865261,CHEBI:36080
4865295,CHEBI:21241
4865310,CHEBI:17234
4866028,CHEBI:26628
4866118,CHEBI:26712
4866144,CHEBI:17996
4866189,CHEBI:28694
4866194,CHEBI:28864
4866197,PR:000029971
4866199,CHEBI:36080
4866202,CHEBI:36080
4866235,CHEBI:132952
4866236,CHEBI:36080
4866240,CHEBI:17087
4866247,CHEBI:27958
4866264,CHEBI:27226
4866302,CHEBI:10034
4867119,CHEBI:26712
4867170,CHEBI:30660
4867241,CHEBI:16236
4867248,CHEBI:28694
4867260,CHEBI:8069
4867296,CHEBI:17933
4868171,CHEBI:61049
4868179,CHEBI:66964
4868194,CHEBI:22470
4868222,PR:000028269
4868233,CHEBI:22985
4868234,CHEBI:17234
4868235,CHEBI:26217
4868238,CHEBI:16990
4868241,CHEBI:16301
4868244,CHEBI:22720
4868250,CHEBI:26217
4868255,PR:P02144
4868283,CHEBI:39867
4868294,CHEBI:12777
4868296,CHEBI:47773
4869144,CHEBI:26217
4869148,CHEBI:87897
4869179,CHEBI:4716
4869188,CHEBI:27584
4869203,CHEBI:36080
4869217,CHEBI:17855
4869226,CHEBI:27584
4869233,CHEBI:17996
4869235,CHEBI:36080
4869242,CHEBI:27563
4869245,CHEBI:3228
4869247,CHEBI:28694
4869255,CHEBI:26712
4869263,CHEBI:17234
4869284,CHEBI:28001
4869294,CHEBI:26948
4869317,CHEBI:27364
4870036,CHEBI:35143
4870131,PR:000003918
4870144,CHEBI:26712
4870168,CHEBI:28774
4870173,CHEBI:16526
4870177,CHEBI:17347
4870179,CHEBI:28177
4870199,CHEBI:47780
4870217,CHEBI:17855
4870226,CHEBI:2663
4870235,CHEBI:26712
4870242,CHEBI:27563
4870243,CHEBI:29026
4870245,CHEBI:102524
4870246,CHEBI:17996
4870247,CHEBI:68641
4870259,CHEBI:17381
4870275,CHEBI:26712
4870294,FOODON:03413761
4896002,CHEBI:47780
4973001,CHEBI:16990
5024006,CHEBI:27958
5024016,PR:000016583
5024019,CHEBI:26217
5025003,CHEBI:22693
5026011,CHEBI:3650
5027008,CHEBI:46245
5027024,CHEBI:3650
5029006,CHEBI:22720
5053003,CHEBI:16990
5072008,CHEBI:27584
5080003,CHEBI:17234
5083016,CHEBI:27563
5105009,PR:000016583
5106027,CHEBI:22693
5107007,CHEBI:57589
5107028,CHEBI:22720
5108028,CHEBI:27958
5108033,CHEBI:26217
5109013,CHEBI:3650
5109014,CHEBI:46245
5157013,CHEBI:36080
5213002,CHEBI:22985
5367004,CHEBI:24996
5471004,CHEBI:2637
5614003,CHEBI:27958
5617003,CHEBI:66964
5863003,CHEBI:47499
6028003,CHEBI:2150
6029003,CHEBI:28358
6034003,CHEBI:23237
6107004,CHEBI:16990
6107010,CHEBI:26948
6110006,CHEBI:17234
6113004,CHEBI:26712
6136012,CHEBI:2663
6712004,CHEBI:22693
6712005,CHEBI:22720
6713004,CHEBI:68641
6756003,CHEBI:15379
6760004,CHEBI:16526
6760006,CHEBI:15379
6762003,CHEBI:25806
6767004,CHEBI:27958
6803003,CHEBI:25806
6804005,CHEBI:25806
6808003,CHEBI:16526
6819005,CHEBI:16714
6876004,PR:P02144
6882007,PR:000050219
6931003,CHEBI:26712
6931005,CHEBI:25806
6932005,CHEBI:15379
6932006,CHEBI:16526
6932008,CHEBI:17234
6933005,CHEBI:15379
6935003,CHEBI:25806
6935006,CHEBI:16526
6937004,CHEBI:26217
6937005,CHEBI:25806
6938003,CHEBI:15379
6938006,CHEBI:16526
6938007,CHEBI:4887
7065004,CHEBI:36080
7153003,CHEBI:71182
7204006,CHEBI:8428
7206004,CHEBI:16990
7206005,CHEBI:60728
7208003,CHEBI:27638
7210005,CHEBI:8428
7405005,CHEBI:36080
7459003,CHEBI:25806
7461003,CHEBI:25806
7464003,CHEBI:16526
7516004,CHEBI:36080
7785004,CHEBI:26948
7805005,CHEBI:15379
7806005,CHEBI:16526
7810003,CHEBI:15379
7966005,CHEBI:16113
7967003,CHEBI:16526
8020175,CHEBI:36080
8021018,PR:000003918
8021062,CHEBI:22985
8022043,CHEBI:2663
8024062,CHEBI:22985
8025042,CHEBI:2663
8025043,CHEBI:2637
8025082,CHEBI:17514
8026042,CHEBI:2663
8068005,CHEBI:26948
8070005,CHEBI:132952
8133004,CHEBI:27638
8182051,CHEBI:39867
8184037,CHEBI:16737
8186042,CHEBI:27958
8229009,CHEBI:66964
8233009,CHEBI:4031
8397003,CHEBI:26217
8424005,CHEBI:27563
8477005,CHEBI:35143
8481014,CHEBI:17579
8523005,CHEBI:16526
8525004,CHEBI:24996
8525005,CHEBI:15379
8541005,CHEBI:22985
8554004,PR:000003918
8609006,CHEBI:17234
8610005,CHEBI:17234
8610006,CHEBI:17234
8633003,CHEBI:3766
8634003,CHEBI:64050
8634004,CHEBI:17234
8712004,CHEBI:17234
8712005,CHEBI:2611
8713005,CHEBI:2673
8713008,CHEBI:27958
8714007,CHEBI:102524
8735053,PR:000003918
8735070,CHEBI:2637
8735085,CHEBI:27563
8735124,CHEBI:67194
8735126,CHEBI:3387
8735148,CHEBI:3650
8735181,CHEBI:3756
8735185,CHEBI:46245
8735198,CHEBI:16737
8736008,CHEBI:8069
8736071,CHEBI:2637
8736183,CHEBI:27638
8736191,CHEBI:68641
8737069,CHEBI:2611
8737150,CHEBI:23237
8737189,CHEBI:17650
8737191,CHEBI:68641
8737195,CHEBI:16737
8737197,CHEBI:16737
8738055,CHEBI:27584
8738183,CHEBI:16714
8738194,CHEBI:16737
8763080,CHEBI:17234
8764018,PR:000005965
8764052,CHEBI:16236
8765016,CHEBI:4031
8766033,CHEBI:28544
8787055,CHEBI:24996
8788055,CHEBI:28358
8788071,CHEBI:25108
8790037,CHEBI:24873
8815007,CHEBI:15379
8815030,CHEBI:16301
8815084,PR:000050333
8816008,CHEBI:24996
8818008,CHEBI:16526
8818021,PR:P02144
8827005,CHEBI:22985
8827006,CHEBI:15379
8828003,CHEBI:15379
8828005,CHEBI:17996
8828006,CHEBI:16526
8828008,CHEBI:17423
8829003,CHEBI:35143
8829004,CHEBI:26712
8829005,CHEBI:17234
8830006,CHEBI:26217
8837003,CHEBI:25806
8837004,CHEBI:17423
8839004,CHEBI:26217
8840004,CHEBI:15379
8840005,CHEBI:17996
8840006,CHEBI:16526
8840010,CHEBI:8069
8841004,CHEBI:26712
8841005,CHEBI:17234
8841062,CHEBI:28864
8842005,CHEBI:22985
8842006,CHEBI:15379
8842008,CHEBI:2673
8842009,CHEBI:102524
8842062,CHEBI:28864
8842068,PR:000016261
8868003,CHEBI:17423
8869004,CHEBI:35143
8898006,CHEBI:31413
8933003,CHEBI:61049
8951085,CHEBI:16236
8952023,CHEBI:16236
8953007,CHEBI:17423
8953017,CHEBI:71182
8953022,CHEBI:15347
8953087,CHEBI:4887
9035028,CHEBI:17790
9038015,CHEBI:143344
9055009,PR:000050333
9058004,CHEBI:3077
9058008,CHEBI:3219
9195014,CHEBI:3219
9256004,PR:000050333
9335005,CHEBI:17996
9435003,CHEBI:27958
9492004,CHEBI:16526
9494004,CHEBI:15379
9655005,PR:000050219
9655023,PR:000007834
9655026,CHEBI:17234
9656006,PR:000001351
9656025,CHEBI:57589
9657004,CHEBI:16990
9657021,CHEBI:30660
9658021,CHEBI:30660
9687009,PR:000050219
9687011,CHEBI:23237
9688010,CHEBI:16990
9689007,PR:000001351
9689012,CHEBI:23237
9689018,CHEBI:23237
9735006,CHEBI:25806
9736004,CHEBI:16526
9737005,CHEBI:15379
9737006,CHEBI:22985
9738004,CHEBI:15379
9775009,CHEBI:17234
9775010,CHEBI:17234
9776012,CHEBI:17234
9777013,CHEBI:17234
9777014,CHEBI:17234
9777015,CHEBI:17234
9778009,CHEBI:17234
9778010,CHEBI:17234
9778011,CHEBI:17234
9778012,CHEBI:17234
9778013,CHEBI:17234
9780009,PR:000013429
9791003,CHEBI:17234
9791004,CHEBI:17234
9792003,CHEBI:17234
9792004,CHEBI:17234
9792005,CHEBI:17234
9793003,CHEBI:17234
9793004,CHEBI:17234
9793005,CHEBI:17234
9794003,CHEBI:17234
9867010,CHEBI:135276
9888004,CHEBI:135276
9916003,CHEBI:17234
9917003,CHEBI:17234
10023006,PR:000003707
10043006,CHEBI:16000
10044007,CHEBI:17755
10051005,CHEBI:17755
10051006,CHEBI:22985
10051008,CHEBI:17996
10052004,CHEBI:16000
10052007,CHEBI:26712
10052008,CHEBI:26217
10053007,CHEBI:26712
10053008,CHEBI:26217
10054007,CHEBI:22985
10054009,CHEBI:17996
10131006,CHEBI:17234
10132007,CHEBI:17234
10132009,CHEBI:17234
10133003,CHEBI:17234
10133004,CHEBI:17234
10133007,CHEBI:17234
10134006,CHEBI:17234
10134007,CHEBI:17234
10255004,CHEBI:61049
10284012,CHEBI:16000
10286009,CHEBI:16000
10340004,CHEBI:17234
10347004,CHEBI:17234
10349003,CHEBI:17234
10350004,CHEBI:17234
10412006,PR:000001351
10412007,PR:000050219
10413007,PR:000050353
10414005,PR:000001351
10564003,PR:000005794
10663007,PR:P02144
10690011,PR:000001351
10691010,PR:000050353
10692010,PR:000050219
10828003,CHEBI:68641
10829003,CHEBI:71182
10880003,CHEBI:71182
10881003,CHEBI:68641
11157035,PR:000050333
11214007,CHEBI:35143
11240004,CHEBI:17234
11301005,CHEBI:143344
11373006,CHEBI:35143
11426008,PR:000050219
11427008,CHEBI:16113
11428007,CHEBI:16990
11428008,CHEBI:17234
11429009,PR:000050353
11430005,PR:000001351
11445004,CHEBI:17234
11493014,CHEBI:15379
11494015,CHEBI:66964
11495020,CHEBI:16526
11506003,PR:000050353
11507004,PR:000050353
11507005,PR:000028269
11507006,PR:000050219
11508003,PR:000050219
11508004,PR:000050219
11509004,CHEBI:16990
11509006,CHEBI:16990
11510003,PR:000028269
11541004,CHEBI:15379
11543004,CHEBI:66964
11545003,CHEBI:16526
11701011,CHEBI:68641
11702022,CHEBI:16714
11736008,CHEBI:16526
11737008,CHEBI:15379
11738008,CHEBI:25806
11740008,CHEBI:16526
11806003,CHEBI:17234
11806004,CHEBI:17234
11807003,CHEBI:17996
11807012,CHEBI:16737
11808003,CHEBI:16526
11808004,CHEBI:35143
11808005,CHEBI:26712
11808006,CHEBI:16737
11808010,CHEBI:17234
11808012,CHEBI:16737
11809003,CHEBI:16737
11809010,CHEBI:17234
11809012,CHEBI:17234
11810003,CHEBI:16737
11810004,CHEBI:26217
11810007,CHEBI:26217
11810011,CHEBI:35143
11810013,CHEBI:16737
11841011,CHEBI:17996
11841018,PR:000003918
11841020,PR:000050343
11841021,CHEBI:16134
11841035,CHEBI:22985
11841036,CHEBI:77635
11841039,CHEBI:15379
11841042,CHEBI:16113
11841047,CHEBI:3387
11841053,CHEBI:4551
11841057,CHEBI:16000
11841061,CHEBI:82594
11841067,CHEBI:30660
11841071,CHEBI:17234
11841085,CHEBI:24996
11841086,CHEBI:16737
11841088,CHEBI:47774
11841089,CHEBI:33298
11841094,CHEBI:35143
11841110,CHEBI:16301
11841114,CHEBI:26712
11841122,CHEBI:7640
11841131,CHEBI:8069
11841134,CHEBI:17234
11841136,PR:000050333
11841162,CHEBI:60579
11841181,CHEBI:36080
11841184,PR:000016261
11841198,CHEBI:16737
11841201,CHEBI:17234
11841215,CHEBI:29026
11841217,CHEBI:17347
11841221,CHEBI:28001
11841222,FOODON:03413761
11841223,CHEBI:15379
11841240,CHEBI:27563
11841255,CHEBI:57589
11841269,CHEBI:27638
11841273,CHEBI:46245
11841303,CHEBI:26217
11841305,CHEBI:8107
11841326,CHEBI:17230
11841341,CHEBI:26217
11841342,CHEBI:6367
11841344,PR:000050367
11841408,CHEBI:17347
11841411,CHEBI:30660
11841414,CHEBI:36080
11841417,CHEBI:17347
11841421,CHEBI:16737
11841427,CHEBI:12777
11842010,CHEBI:16737
11842011,CHEBI:26712
11842012,CHEBI:17234
11842018,CHEBI:27584
11842021,CHEBI:2666
11842036,CHEBI:22985
11842038,CHEBI:16990
11842039,CHEBI:16737
11842043,CHEBI:17996
11842046,CHEBI:17650
11842049,CHEBI:15379
11842051,CHEBI:17755
11842055,CHEBI:17234
11842058,PR:000003918
11842067,CHEBI:28774
11842070,CHEBI:17833
11842071,CHEBI:17234
11842072,CHEBI:17234
11842079,PR:000013429
11842084,CHEBI:17234
11842085,CHEBI:26217
11842086,CHEBI:25806
11842088,PR:000050367
11842111,CHEBI:29026
11842112,CHEBI:15379
11842123,CHEBI:15379
11842130,CHEBI:16526
11842134,CHEBI:15379
11842139,CHEBI:8107
11842159,CHEBI:2637
11842161,CHEBI:16990
11842185,CHEBI:17855
11842208,CHEBI:26217
11842210,PR:000003918
11842211,CHEBI:16301
11842214,CHEBI:36080
11842221,CHEBI:28001
11842222,CHEBI:32139
11842225,CHEBI:26217
11842233,PR:000003918
11842240,CHEBI:27563
11842250,CHEBI:36080
11842261,PR:000005794
11842283,CHEBI:22985
11842306,CHEBI:24103
11842344,CHEBI:47774
11842363,CHEBI:64689
11842364,PR:P02144
11842365,CHEBI:26712
11842385,CHEBI:17381
11842399,CHEBI:26628
11842408,CHEBI:28774
11842410,CHEBI:17347
11842418,CHEBI:17347
11842422,CHEBI:17996
11842423,CHEBI:26217
11842429,CHEBI:21241
11843010,CHEBI:22985
11843014,CHEBI:15347
11843018,CHEBI:27584
11843020,PR:000050343
11843021,CHEBI:2663
11843047,CHEBI:15379
11843051,CHEBI:15379
11843062,CHEBI:17234
11843063,CHEBI:15379
11843069,CHEBI:36080
11843070,CHEBI:17833
11843071,PR:000001351
11843072,CHEBI:17234
11843075,CHEBI:47775
11843084,CHEBI:15379
11843085,CHEBI:22985
11843110,CHEBI:17087
11843126,PR:000007834
11843130,CHEBI:36080
11843150,CHEBI:16737
11843159,CHEBI:2663
11843196,CHEBI:16990
11843197,CHEBI:27958
11843199,CHEBI:17755
11843200,CHEBI:17234
11843209,PR:000003918
11843210,CHEBI:26712
11843214,CHEBI:27226
11843222,CHEBI:16526
11843224,CHEBI:17234
11843233,PR:000003918
11843238,CHEBI:27563
11843243,CHEBI:22693
11843253,CHEBI:3306
11843264,CHEBI:23237
11843267,CHEBI:3766
11843284,CHEBI:4031
11843302,CHEBI:17996
11843339,CHEBI:6437
11843341,CHEBI:28358
11843362,CHEBI:64689
11843364,CHEBI:26712
11843376,CHEBI:17381
11843406,CHEBI:87897
11843409,CHEBI:17347
11844011,CHEBI:26217
11844035,CHEBI:3311
11844042,PR:000029971
11844044,CHEBI:16526
11844050,CHEBI:26712
11844065,CHEBI:67011
11844068,CHEBI:17234
11844069,CHEBI:26217
11844071,CHEBI:17234
11844075,CHEBI:35143
11844082,CHEBI:24873
11844083,CHEBI:15379
11844084,CHEBI:35143
11844097,CHEBI:25108
11844110,CHEBI:36080
11844114,CHEBI:57589
11844115,CHEBI:16990
11844131,CHEBI:18367
11844139,CHEBI:36080
11844149,CHEBI:22985
11844179,CHEBI:28864
11844196,CHEBI:22720
11844197,CHEBI:17996
11844217,CHEBI:36080
11844220,CHEBI:39867
11844221,CHEBI:15379
11844241,CHEBI:22470
11844243,PR:000003918
11844245,CHEBI:17579
11844254,CHEBI:67194
11844255,CHEBI:17126
11844263,CHEBI:16113
11844268,CHEBI:17996
11844281,CHEBI:22985
11844351,CHEBI:17790
11844364,CHEBI:60728
11844372,CHEBI:16737
11844373,CHEBI:132952
11844401,CHEBI:9168
11844409,CHEBI:17347
11844419,CHEBI:27584
11844423,CHEBI:60579
11845012,CHEBI:36080
11845017,CHEBI:16236
11845021,CHEBI:7640
11845041,CHEBI:17234
11845046,CHEBI:16526
11845047,CHEBI:16737
11845049,CHEBI:36080
11845050,CHEBI:26217
11845063,PR:000050367
11845072,CHEBI:17234
11845073,CHEBI:26712
11845074,CHEBI:32139
11845078,CHEBI:36080
11845083,CHEBI:16526
11845085,CHEBI:26712
11845086,CHEBI:26217
11845087,CHEBI:24996
11845094,CHEBI:35143
11845112,CHEBI:168396
11845120,PR:000007834
11845122,CHEBI:16526
11845137,CHEBI:36080
11845150,CHEBI:36080
11845172,CHEBI:28177
11845179,CHEBI:28864
11845196,CHEBI:22693
11845200,CHEBI:16000
11845204,CHEBI:35143
11845208,CHEBI:17087
11845213,CHEBI:36080
11845224,CHEBI:22985
11845225,CHEBI:26712
11845233,PR:000003918
11845243,CHEBI:3098
11845246,CHEBI:22720
11845254,CHEBI:67194
11845255,CHEBI:17126
11845268,CHEBI:17996
11845269,CHEBI:27958
11845272,CHEBI:28694
11845278,CHEBI:16737
11845303,CHEBI:26712
11845307,CHEBI:42797
11845341,CHEBI:26217
11845373,CHEBI:132952
11845378,CHEBI:8069
11845386,CHEBI:8428
11845408,CHEBI:61049
11845409,CHEBI:17347
11845415,CHEBI:8107
11845423,CHEBI:26712
11845428,CHEBI:26948
11845429,CHEBI:17933
11845435,CHEBI:27364
11876005,PR:000050353
11877006,CHEBI:16113
11878005,CHEBI:16990
11878006,CHEBI:17234
11879005,PR:000001351
11880005,PR:000050219
11890004,CHEBI:31413
11911008,PR:000050343
11911014,CHEBI:7640
11911033,CHEBI:28694
11911035,PR:000029971
11911039,CHEBI:60579
11911044,CHEBI:4551
11911049,CHEBI:16737
11911051,CHEBI:16236
11911073,CHEBI:47775
11911116,CHEBI:28177
11911120,CHEBI:39867
11911150,CHEBI:22985
11911155,CHEBI:64050
11911273,CHEBI:36080
11911375,CHEBI:16737
11911396,CHEBI:16301
11911400,CHEBI:17933
11911519,CHEBI:26712
11911532,PR:000013429
11911704,CHEBI:17347
11911814,CHEBI:16714
11911865,CHEBI:22693
11911998,CHEBI:17347
11912003,CHEBI:15347
11912014,CHEBI:27563
11912020,CHEBI:16990
11912023,CHEBI:22985
11912029,CHEBI:3387
11912030,CHEBI:16113
11912035,CHEBI:16737
11912084,CHEBI:8107
11912090,CHEBI:36080
11912092,CHEBI:36080
11912094,PR:000003918
11912155,CHEBI:22693
11912159,CHEBI:16236
11912321,CHEBI:102524
11912379,CHEBI:26948
11912426,CHEBI:16990
11912442,CHEBI:17234
11912506,CHEBI:26217
11912531,CHEBI:26217
11912723,CHEBI:27584
11912769,CHEBI:17347
11912808,CHEBI:22720
11912864,CHEBI:102524
11913025,PR:000005794
11913058,CHEBI:17833
11913072,CHEBI:33298
11913095,CHEBI:36080
11913104,CHEBI:17755
11913154,CHEBI:3766
11913268,CHEBI:2663
11913271,CHEBI:16301
11913440,CHEBI:17234
11913464,CHEBI:39026
11913477,CHEBI:3387
11913529,CHEBI:17996
11913533,CHEBI:17234
11913701,CHEBI:17347
11913861,CHEBI:2673
11914006,PR:000003918
11914015,CHEBI:16737
11914021,CHEBI:16990
11914023,CHEBI:22985
11914026,CHEBI:17855
11914048,CHEBI:26712
11914060,CHEBI:17234
11914088,CHEBI:16737
11914157,CHEBI:27958
11914443,CHEBI:17234
11914453,CHEBI:16990
11914519,CHEBI:26712
11914564,CHEBI:16737
11914578,PR:000005965
11914704,CHEBI:17347
11914760,CHEBI:16113
11914813,CHEBI:27958
11914814,CHEBI:16714
11914859,CHEBI:22693
11914866,CHEBI:8069
11914881,CHEBI:16236
11915066,CHEBI:28358
11915073,CHEBI:8069
11915089,PR:000003918
11915113,CHEBI:17347
11915115,CHEBI:28864
11915143,CHEBI:17234
11915149,CHEBI:36080
11915154,CHEBI:22720
11915269,CHEBI:17087
11915396,CHEBI:16134
11915425,CHEBI:16990
11915441,CHEBI:17234
11915448,PR:000003918
11915528,CHEBI:4031
11915530,CHEBI:26712
11915703,PR:000003918
11915720,CHEBI:4031
11915807,CHEBI:22720
11915810,CHEBI:27958
11916083,CHEBI:6367
11916478,CHEBI:71182
11916560,CHEBI:135276
11916663,CHEBI:22985
11916665,PR:000003918
11916666,PR:000050353
11916667,CHEBI:17855
11916673,PR:000050219
11916685,CHEBI:17381
11916689,CHEBI:16737
11916702,CHEBI:22985
11916729,CHEBI:28177
11916730,CHEBI:3387
11916758,CHEBI:16990
11916759,CHEBI:17234
11916763,CHEBI:47775
11916767,CHEBI:39026
11916777,CHEBI:36080
11916778,CHEBI:17087
11916783,CHEBI:22985
11916784,CHEBI:17234
11916785,CHEBI:22985
11916786,CHEBI:36080
11916806,CHEBI:35143
11916859,CHEBI:141547
11916951,CHEBI:39867
11916962,CHEBI:102524
11916996,CHEBI:28694
11917236,CHEBI:16737
11917249,CHEBI:47775
11917669,CHEBI:17234
11917671,PR:000050343
11917674,CHEBI:16990
11917675,CHEBI:16737
11917676,CHEBI:21241
11917678,CHEBI:17579
11917679,CHEBI:16526
11917686,CHEBI:17234
11917691,CHEBI:17381
11917706,CHEBI:28358
11917730,CHEBI:16134
11917733,CHEBI:39867
11917734,CHEBI:7640
11917760,CHEBI:17234
11917763,CHEBI:17234
11917781,CHEBI:29026
11917786,CHEBI:16737
11917787,CHEBI:26217
11917788,CHEBI:26217
11917789,CHEBI:17234
11917816,CHEBI:16990
11917858,CHEBI:7640
11917900,CHEBI:36080
11917936,CHEBI:17347
11917954,CHEBI:8107
11917995,CHEBI:17347
11918065,CHEBI:17234
11918259,PR:000003918
11918414,CHEBI:17347
11918601,CHEBI:17933
11918664,CHEBI:17234
11918665,CHEBI:16113
11918666,CHEBI:16990
11918667,CHEBI:30660
11918669,CHEBI:17996
11918674,PR:000005794
11918678,CHEBI:17234
11918686,CHEBI:17381
11918688,PR:000003918
11918694,CHEBI:17347
11918695,CHEBI:27584
11918702,CHEBI:3306
11918726,CHEBI:15347
11918729,CHEBI:4551
11918731,CHEBI:4551
11918732,CHEBI:33298
11918747,CHEBI:3098
11918755,CHEBI:17234
11918758,CHEBI:17234
11918777,CHEBI:16990
11918782,CHEBI:36080
11918783,CHEBI:26712
11918784,CHEBI:26712
11918855,CHEBI:2666
11918894,CHEBI:17234
11918930,CHEBI:17347
11918951,CHEBI:3387
11918961,CHEBI:3756
11918992,CHEBI:17347
11919026,CHEBI:17234
11919028,CHEBI:17234
11919031,CHEBI:132952
11919069,PR:000005965
11919101,CHEBI:143125
11919106,CHEBI:132952
11919107,CHEBI:26217
11919110,PR:000050353
11919114,PR:000003918
11919239,CHEBI:27563
11919371,CHEBI:27584
11919877,CHEBI:22693
11919900,CHEBI:22693
11919904,CHEBI:16236
11919912,CHEBI:6367
11919915,CHEBI:16737
11919935,CHEBI:22720
11919941,CHEBI:16714
11919945,CHEBI:68641
11919964,CHEBI:22720
11919966,CHEBI:2611
11919972,CHEBI:22720
11919985,CHEBI:16737
11919991,CHEBI:17347
11919992,CHEBI:22693
11919999,CHEBI:31413
11920031,CHEBI:17234
11920064,CHEBI:77635
11920079,PR:000003918
11920104,CHEBI:26712
11920106,CHEBI:22985
11920110,CHEBI:17996
11920115,CHEBI:28694
11920221,PR:000050333
11920485,CHEBI:17347
11920489,CHEBI:2150
11920508,CHEBI:16737
11920519,CHEBI:22985
11920520,CHEBI:17347
11920525,CHEBI:86319
11920876,CHEBI:61049
11920880,CHEBI:27958
11920883,CHEBI:17126
11920884,CHEBI:4031
11920913,CHEBI:168396
11920935,CHEBI:22693
11920940,CHEBI:27958
11920954,CHEBI:27638
11920962,CHEBI:22720
11920964,CHEBI:2611
11920976,CHEBI:2673
11920977,CHEBI:8069
11920979,CHEBI:67194
11920980,CHEBI:27958
11921000,CHEBI:28544
11921028,CHEBI:17234
11921041,CHEBI:16990
11921056,CHEBI:46245
11921077,CHEBI:36080
11921101,CHEBI:16737
11921102,CHEBI:26712
11921106,CHEBI:36080
11921108,CHEBI:16134
11921111,PR:000003918
11921114,PR:000003918
11921502,CHEBI:27584
11921518,CHEBI:17347
11921526,CHEBI:17347
11921589,CHEBI:17234
11921853,CHEBI:8107
11921863,CHEBI:17755
11921879,CHEBI:67194
