PK_LAB_RESULT_ITEM_ID,obo
228124,CHEBI:26217
11842225,CHEBI:26217
13313023,CHEBI:26217
8397003,CHEBI:26217
773007,CHEBI:26217
228047,CHEBI:26217
5024019,CHEBI:26217
11844069,CHEBI:26217
163182,CHEBI:26217
1411139,CHEBI:26217
232528,CHEBI:26217
3234001,CHEBI:26217
1407007,CHEBI:26217
1188002,CHEBI:26217
1410006,CHEBI:26217
11917788,CHEBI:26217
226481,CHEBI:26217
11917787,CHEBI:26217
11841303,CHEBI:26217
11841341,CHEBI:26217
11845341,CHEBI:26217
159537,CHEBI:26217
227686,CHEBI:26217
226686,CHEBI:26217
226851,CHEBI:26217
231810,CHEBI:26217
10052008,CHEBI:26217
10053008,CHEBI:26217
11810007,CHEBI:26217
11912531,CHEBI:26217
228633,CHEBI:26217
11919107,CHEBI:26217
11912506,CHEBI:26217
11923113,CHEBI:26217
171523,CHEBI:26217
19544006,CHEBI:26217
11845050,CHEBI:26217
4858968,CHEBI:2637
4866028,CHEBI:26628
4867119,CHEBI:26712
163041,CHEBI:26712
234918,CHEBI:26712
8829004,CHEBI:26712
11841114,CHEBI:26712
165378,CHEBI:26712
11924674,CHEBI:26712
234187,CHEBI:26712
8841004,CHEBI:26712
4860040,CHEBI:26712
4870275,CHEBI:26712
228648,CHEBI:26712
6931003,CHEBI:26712
11845085,CHEBI:26712
228437,CHEBI:26712
19802008,CHEBI:26712
159462,CHEBI:26712
13251004,CHEBI:26712
4869255,CHEBI:26712
17296003,CHEBI:26712
11843210,CHEBI:26712
4870235,CHEBI:26712
11808005,CHEBI:26712
6113004,CHEBI:26712
233671,CHEBI:26712
170770,CHEBI:26712
4870144,CHEBI:26712
11845423,CHEBI:26712
772007,CHEBI:26712
4866118,CHEBI:26712
226438,CHEBI:26712
11845225,CHEBI:26712
13311023,CHEBI:26712
11918784,CHEBI:26712
228048,CHEBI:26712
772005,CHEBI:26712
11845073,CHEBI:26712
680010,CHEBI:26712
3236001,CHEBI:26712
170520,CHEBI:26712
11918783,CHEBI:26712
1408138,CHEBI:26712
227481,CHEBI:26712
232815,CHEBI:26712
227687,CHEBI:26712
226687,CHEBI:26712
11845303,CHEBI:26712
11843364,CHEBI:26712
11842365,CHEBI:26712
164154,CHEBI:26712
10052007,CHEBI:26712
10053007,CHEBI:26712
11915530,CHEBI:26712
11911519,CHEBI:26712
227648,CHEBI:26712
11914519,CHEBI:26712
11921102,CHEBI:26712
160737,CHEBI:26712
11844050,CHEBI:26712
11914048,CHEBI:26712
11920104,CHEBI:26712
160215,CHEBI:26712
160731,CHEBI:26712
4869294,CHEBI:26948
11845428,CHEBI:26948
4866264,CHEBI:27226
159184,CHEBI:27226
11843214,CHEBI:27226
4869317,CHEBI:27364
163050,CHEBI:27364
4861072,CHEBI:27584
159669,CHEBI:27584
11843018,CHEBI:27584
171854,CHEBI:27584
4855969,CHEBI:28001
170889,CHEBI:28001
4856661,CHEBI:28358
233718,CHEBI:28358
4860662,CHEBI:28358
8816008,CHEBI:28358
8816008,CHEBI:28358
4859661,CHEBI:28358
1407003,CHEBI:28358
233658,CHEBI:28358
4862661,CHEBI:28358
4862660,CHEBI:28358
11917706,CHEBI:28358
1408125,CHEBI:28358
4858661,CHEBI:28358
164907,CHEBI:28358
11915066,CHEBI:28358
11843341,CHEBI:28358
171660,CHEBI:28358
6029003,CHEBI:28358
8788055,CHEBI:28358
4860969,CHEBI:28864
4870243,CHEBI:29026
163065,CHEBI:29026
638005,CHEBI:29026
228467,CHEBI:29026
11841215,CHEBI:29026
11917781,CHEBI:29026
227688,CHEBI:29026
11842111,CHEBI:29026
13902004,CHEBI:29026
4867170,CHEBI:30660
170679,CHEBI:30660
159938,CHEBI:30660
11918667,CHEBI:30660
11841411,CHEBI:30660
9658021,CHEBI:30660
167312,CHEBI:30660
159852,CHEBI:3311
228301,CHEBI:3311
